"id","general","personality","tech"
1032,"na","na","PYTHON"
1032,"na","na"," R "
1032,"na","na","SQL"
1032,"na","na","TABLEAU"
1032,"na","na","AWS"
1035,"na","na","PYTHON"
1035,"na","na","SQL"
1037,"na","na"," R "
1037,"na","na","SQL"
1037,"na","na","TENSORFLOW"
1037,"na","na","EXCEL"
1037,"na","na","LINUX"
1042,"na","na","PYTHON"
1042,"na","na","LINUX"
1042,"na","na","PERL"
1044,"na","na","PYTHON"
1044,"na","na","TENSORFLOW"
1045,"na","na","PYTHON"
1045,"na","na","JAVA"
1045,"na","na","AWS"
1045,"na","na","EXCEL"
1045,"na","na","LINUX"
1047,"na","na","PYTHON"
1047,"na","na","SQL"
1047,"na","na","AWS"
1047,"na","na","AZURE"
1048,"na","na","PYTHON"
1048,"na","na","AZURE"
1049,"na","na"," R "
1049,"na","na","SQL"
1049,"na","na","JAVA"
1049,"na","na","TABLEAU"
1049,"na","na","EXCEL"
1050,"na","na","PYTHON"
1050,"na","na"," R "
1050,"na","na","SQL"
1050,"na","na","TABLEAU"
1050,"na","na","AWS"
1051,"na","na","PYTHON"
1051,"na","na"," R "
1051,"na","na","AWS"
1053,"na","na"," R "
1053,"na","na","SQL"
1053,"na","na","TENSORFLOW"
1053,"na","na","EXCEL"
1053,"na","na","LINUX"
1058,"na","na","PYTHON"
1058,"na","na","LINUX"
1058,"na","na","PERL"
1060,"na","na","PYTHON"
1060,"na","na","TENSORFLOW"
1061,"na","na","PYTHON"
1061,"na","na","JAVA"
1061,"na","na","AWS"
1061,"na","na","EXCEL"
1061,"na","na","LINUX"
1063,"na","na","PYTHON"
1063,"na","na","SQL"
1063,"na","na","AWS"
1063,"na","na","AZURE"
1064,"na","na","PYTHON"
1064,"na","na","AZURE"
1065,"na","na"," R "
1065,"na","na","SQL"
1065,"na","na","JAVA"
1065,"na","na","TABLEAU"
1065,"na","na","EXCEL"
1066,"na","na","PYTHON"
1066,"na","na"," R "
1066,"na","na","AWS"
1067,"na","na","PYTHON"
1067,"na","na"," R "
1067,"na","na","SQL"
1067,"na","na","TABLEAU"
1067,"na","na","AWS"
1070,"na","na","PYTHON"
1070,"na","na","SQL"
1072,"na","na"," R "
1072,"na","na","SQL"
1072,"na","na","TENSORFLOW"
1072,"na","na","EXCEL"
1072,"na","na","LINUX"
1077,"na","na","PYTHON"
1077,"na","na","LINUX"
1077,"na","na","PERL"
1079,"na","na","PYTHON"
1079,"na","na","TENSORFLOW"
1080,"na","na","PYTHON"
1080,"na","na","JAVA"
1080,"na","na","AWS"
1080,"na","na","EXCEL"
1080,"na","na","LINUX"
1082,"na","na","PYTHON"
1082,"na","na","SQL"
1082,"na","na","AWS"
1082,"na","na","AZURE"
1083,"na","na","PYTHON"
1083,"na","na","AZURE"
1084,"na","na"," R "
1084,"na","na","SQL"
1084,"na","na","JAVA"
1084,"na","na","TABLEAU"
1084,"na","na","EXCEL"
1085,"na","na","PYTHON"
1085,"na","na"," R "
1085,"na","na","SQL"
1085,"na","na","TABLEAU"
1085,"na","na","AWS"
1086,"na","na","PYTHON"
1086,"na","na"," R "
1086,"na","na","AWS"
1088,"na","na"," R "
1088,"na","na","SQL"
1088,"na","na","TENSORFLOW"
1088,"na","na","EXCEL"
1088,"na","na","LINUX"
1093,"na","na","PYTHON"
1093,"na","na","LINUX"
1093,"na","na","PERL"
1095,"na","na","PYTHON"
1095,"na","na","TENSORFLOW"
1096,"na","na","PYTHON"
1096,"na","na","JAVA"
1096,"na","na","AWS"
1096,"na","na","EXCEL"
1096,"na","na","LINUX"
1098,"na","na","PYTHON"
1098,"na","na","SQL"
1098,"na","na","AWS"
1098,"na","na","AZURE"
1099,"na","na","PYTHON"
1099,"na","na","AZURE"
1100,"na","na"," R "
1100,"na","na","SQL"
1100,"na","na","JAVA"
1100,"na","na","TABLEAU"
1100,"na","na","EXCEL"
1101,"na","na","PYTHON"
1101,"na","na"," R "
1101,"na","na","SQL"
1101,"na","na","TABLEAU"
1101,"na","na","AWS"
1102,"na","na","PYTHON"
1102,"na","na"," R "
1102,"na","na","AWS"
1103,"na","na","JAVA"
1103,"na","na","EXCEL"
1103,"na","na","JS"
1106,"na","na","HADOOP"
1106,"na","na","SCALA"
1106,"na","na","TENSORFLOW"
1107,"na","na","PYTHON"
1107,"na","na","SQL"
1107,"na","na","HADOOP"
1107,"na","na","SPARK"
1107,"na","na","AWS"
1107,"na","na","EXCEL"
1107,"na","na","AZURE"
1111,"na","na","PYTHON"
1111,"na","na","LINUX"
1111,"na","na","PERL"
1113,"na","na","PYTHON"
1113,"na","na","SQL"
1113,"na","na","TABLEAU"
1113,"na","na","EXCEL"
1114,"na","na","PYTHON"
1114,"na","na","TENSORFLOW"
1115,"na","na","PYTHON"
1115,"na","na","JAVA"
1115,"na","na","AWS"
1115,"na","na","EXCEL"
1115,"na","na","LINUX"
1119,"na","na"," R "
1119,"na","na","SQL"
1119,"na","na","TENSORFLOW"
1119,"na","na","EXCEL"
1119,"na","na","LINUX"
1124,"na","na","PYTHON"
1124,"na","na","LINUX"
1124,"na","na","PERL"
1126,"na","na","PYTHON"
1126,"na","na","TENSORFLOW"
1127,"na","na","PYTHON"
1127,"na","na","JAVA"
1127,"na","na","AWS"
1127,"na","na","EXCEL"
1127,"na","na","LINUX"
1129,"na","na","PYTHON"
1129,"na","na","AZURE"
1130,"na","na","PYTHON"
1130,"na","na","SQL"
1130,"na","na","AWS"
1130,"na","na","AZURE"
1131,"na","na"," R "
1131,"na","na","SQL"
1131,"na","na","JAVA"
1131,"na","na","TABLEAU"
1131,"na","na","EXCEL"
1132,"na","na","PYTHON"
1132,"na","na"," R "
1132,"na","na","AWS"
1133,"na","na","PYTHON"
1133,"na","na"," R "
1133,"na","na","SQL"
1133,"na","na","TABLEAU"
1133,"na","na","AWS"
1136,"na","na","PYTHON"
1136,"na","na","SQL"
1137,"na","na","JAVA"
1137,"na","na","EXCEL"
1137,"na","na","JS"
1140,"na","na","HADOOP"
1140,"na","na","SCALA"
1140,"na","na","TENSORFLOW"
1141,"na","na","PYTHON"
1141,"na","na","SQL"
1141,"na","na","HADOOP"
1141,"na","na","SPARK"
1141,"na","na","AWS"
1141,"na","na","EXCEL"
1141,"na","na","AZURE"
1145,"na","na","PYTHON"
1145,"na","na","LINUX"
1145,"na","na","PERL"
1147,"na","na","PYTHON"
1147,"na","na","SQL"
1147,"na","na","TABLEAU"
1147,"na","na","EXCEL"
1148,"na","na","PYTHON"
1148,"na","na","TENSORFLOW"
1149,"na","na","PYTHON"
1149,"na","na","JAVA"
1149,"na","na","AWS"
1149,"na","na","EXCEL"
1149,"na","na","LINUX"
1153,"na","na"," R "
1153,"na","na","SQL"
1153,"na","na","TENSORFLOW"
1153,"na","na","EXCEL"
1153,"na","na","LINUX"
1158,"na","na","PYTHON"
1158,"na","na","LINUX"
1158,"na","na","PERL"
1160,"na","na","PYTHON"
1160,"na","na","TENSORFLOW"
1161,"na","na","PYTHON"
1161,"na","na","JAVA"
1161,"na","na","AWS"
1161,"na","na","EXCEL"
1161,"na","na","LINUX"
1163,"na","na","PYTHON"
1163,"na","na","SQL"
1163,"na","na","AWS"
1163,"na","na","AZURE"
1164,"na","na","PYTHON"
1164,"na","na","AZURE"
1165,"na","na"," R "
1165,"na","na","SQL"
1165,"na","na","JAVA"
1165,"na","na","TABLEAU"
1165,"na","na","EXCEL"
1166,"na","na","PYTHON"
1166,"na","na"," R "
1166,"na","na","SQL"
1166,"na","na","TABLEAU"
1166,"na","na","AWS"
1167,"na","na","PYTHON"
1167,"na","na"," R "
1167,"na","na","AWS"
1169,"na","na"," R "
1169,"na","na","SQL"
1169,"na","na","TENSORFLOW"
1169,"na","na","EXCEL"
1169,"na","na","LINUX"
1171,"na","na"," R "
1171,"na","na","SQL"
1171,"na","na","JAVA"
1171,"na","na","TABLEAU"
1171,"na","na","EXCEL"
1175,"na","na","PYTHON"
1175,"na","na","LINUX"
1175,"na","na","PERL"
1177,"na","na","PYTHON"
1177,"na","na","TENSORFLOW"
1178,"na","na","PYTHON"
1178,"na","na","JAVA"
1178,"na","na","AWS"
1178,"na","na","EXCEL"
1178,"na","na","LINUX"
1180,"na","na","PYTHON"
1180,"na","na","AZURE"
1181,"na","na","PYTHON"
1181,"na","na","SQL"
1181,"na","na","AWS"
1181,"na","na","AZURE"
1182,"na","na","PYTHON"
1182,"na","na"," R "
1182,"na","na","AWS"
1183,"na","na","PYTHON"
1183,"na","na"," R "
1183,"na","na","SQL"
1183,"na","na","TABLEAU"
1183,"na","na","AWS"
1186,"na","na","PYTHON"
1186,"na","na","SQL"
1187,"na","na"," R "
1187,"na","na","SQL"
1187,"na","na","JAVA"
1187,"na","na","TABLEAU"
1187,"na","na","EXCEL"
1189,"na","na","PYTHON"
1189,"na","na"," R "
1189,"na","na","AWS"
1192,"na","na","PYTHON"
1192,"na","na","JAVA"
1192,"na","na","SCALA"
1192,"na","na","EXCEL"
1192,"na","na","JS"
1194,"na","na","PYTHON"
1194,"na","na","TENSORFLOW"
1194,"na","na","SAAS"
1195,"na","na","PYTHON"
1195,"na","na","AWS"
1195,"na","na","EXCEL"
1196,"na","na","PYTHON"
1196,"na","na","SQL"
1196,"na","na","HADOOP"
1196,"na","na"," SAS "
1196,"na","na","EXCEL"
1198,"na","na","PYTHON"
1198,"na","na","SQL"
1198,"na","na","HADOOP"
1198,"na","na","SPARK"
1198,"na","na","JAVA"
1198,"na","na","SCALA"
1198,"na","na","MATLAB"
1198,"na","na","TENSORFLOW"
1198,"na","na","EXCEL"
1198,"na","na","NOSQL"
1198,"na","na","LINUX"
1198,"na","na","JS"
1199,"na","na","PYTHON"
1199,"na","na","SQL"
1199,"na","na","HADOOP"
1199,"na","na","SPARK"
1199,"na","na","HIVE"
1199,"na","na","AWS"
1199,"na","na","TENSORFLOW"
1200,"na","na"," R "
1200,"na","na","SQL"
1200,"na","na","TENSORFLOW"
1200,"na","na","EXCEL"
1200,"na","na","LINUX"
1202,"na","na","PYTHON"
1202,"na","na"," R "
1202,"na","na","SQL"
1202,"na","na","TABLEAU"
1202,"na","na","AWS"
1204,"na","na"," R "
1204,"na","na","SQL"
1204,"na","na","TENSORFLOW"
1204,"na","na","EXCEL"
1204,"na","na","LINUX"
1206,"na","na"," R "
1206,"na","na","SQL"
1206,"na","na","JAVA"
1206,"na","na","TABLEAU"
1206,"na","na","EXCEL"
1209,"na","na","PYTHON"
1209,"na","na","JAVA"
1209,"na","na","SCALA"
1209,"na","na","EXCEL"
1209,"na","na","JS"
1211,"na","na","PYTHON"
1211,"na","na","TENSORFLOW"
1211,"na","na","SAAS"
1212,"na","na","PYTHON"
1212,"na","na","AWS"
1212,"na","na","EXCEL"
1214,"na","na","PYTHON"
1214,"na","na","SQL"
1214,"na","na","HADOOP"
1214,"na","na"," SAS "
1214,"na","na","EXCEL"
1215,"na","na","PYTHON"
1215,"na","na","SQL"
1215,"na","na","HADOOP"
1215,"na","na","SPARK"
1215,"na","na","JAVA"
1215,"na","na","SCALA"
1215,"na","na","MATLAB"
1215,"na","na","TENSORFLOW"
1215,"na","na","EXCEL"
1215,"na","na","NOSQL"
1215,"na","na","LINUX"
1215,"na","na","JS"
1216,"na","na","PYTHON"
1216,"na","na","SQL"
1216,"na","na","HADOOP"
1216,"na","na","SPARK"
1216,"na","na","HIVE"
1216,"na","na","AWS"
1216,"na","na","TENSORFLOW"
1217,"na","na","PYTHON"
1217,"na","na"," R "
1217,"na","na","AWS"
1218,"na","na","PYTHON"
1218,"na","na"," R "
1218,"na","na","SQL"
1218,"na","na","TABLEAU"
1218,"na","na","AWS"
1221,"na","na","PYTHON"
1221,"na","na","SQL"
1222,"na","na"," R "
1222,"na","na","SQL"
1222,"na","na","JAVA"
1222,"na","na","TABLEAU"
1222,"na","na","EXCEL"
1226,"na","na","PYTHON"
1226,"na","na","SQL"
1227,"na","na","PYTHON"
1227,"na","na"," R "
1227,"na","na","AWS"
1230,"na","na","PYTHON"
1230,"na","na","JAVA"
1230,"na","na","SCALA"
1230,"na","na","EXCEL"
1230,"na","na","JS"
1232,"na","na","PYTHON"
1232,"na","na","TENSORFLOW"
1232,"na","na","SAAS"
1233,"na","na","PYTHON"
1233,"na","na","AWS"
1233,"na","na","EXCEL"
1234,"na","na","PYTHON"
1234,"na","na","SQL"
1234,"na","na","HADOOP"
1234,"na","na"," SAS "
1234,"na","na","EXCEL"
1236,"na","na","PYTHON"
1236,"na","na","SQL"
1236,"na","na","HADOOP"
1236,"na","na","SPARK"
1236,"na","na","JAVA"
1236,"na","na","SCALA"
1236,"na","na","MATLAB"
1236,"na","na","TENSORFLOW"
1236,"na","na","EXCEL"
1236,"na","na","NOSQL"
1236,"na","na","LINUX"
1236,"na","na","JS"
1237,"na","na","PYTHON"
1237,"na","na","SQL"
1237,"na","na","HADOOP"
1237,"na","na","SPARK"
1237,"na","na","HIVE"
1237,"na","na","AWS"
1237,"na","na","TENSORFLOW"
1238,"na","na"," R "
1238,"na","na","SQL"
1238,"na","na","TENSORFLOW"
1238,"na","na","EXCEL"
1238,"na","na","LINUX"
1240,"na","na","PYTHON"
1240,"na","na"," R "
1240,"na","na","SQL"
1240,"na","na","TABLEAU"
1240,"na","na","AWS"
1242,"na","na"," R "
1242,"na","na","SQL"
1242,"na","na","TENSORFLOW"
1242,"na","na","EXCEL"
1242,"na","na","LINUX"
1246,"na","na","PYTHON"
1246,"na","na","JAVA"
1246,"na","na","SCALA"
1246,"na","na","EXCEL"
1246,"na","na","JS"
1248,"na","na","PYTHON"
1248,"na","na","TENSORFLOW"
1248,"na","na","SAAS"
1249,"na","na","PYTHON"
1249,"na","na","AWS"
1249,"na","na","EXCEL"
1251,"na","na","PYTHON"
1251,"na","na","SQL"
1251,"na","na","HADOOP"
1251,"na","na"," SAS "
1251,"na","na","EXCEL"
1252,"na","na","PYTHON"
1252,"na","na","SQL"
1252,"na","na","HADOOP"
1252,"na","na","SPARK"
1252,"na","na","JAVA"
1252,"na","na","SCALA"
1252,"na","na","MATLAB"
1252,"na","na","TENSORFLOW"
1252,"na","na","EXCEL"
1252,"na","na","NOSQL"
1252,"na","na","LINUX"
1252,"na","na","JS"
1253,"na","na","PYTHON"
1253,"na","na","SQL"
1253,"na","na","HADOOP"
1253,"na","na","SPARK"
1253,"na","na","HIVE"
1253,"na","na","AWS"
1253,"na","na","TENSORFLOW"
1254,"na","na"," R "
1254,"na","na","SQL"
1254,"na","na","JAVA"
1254,"na","na","TABLEAU"
1254,"na","na","EXCEL"
1255,"na","na","PYTHON"
1255,"na","na"," R "
1255,"na","na","AWS"
1256,"na","na","PYTHON"
1256,"na","na"," R "
1256,"na","na","SQL"
1256,"na","na","TABLEAU"
1256,"na","na","AWS"
1259,"na","na","PYTHON"
1259,"na","na","SQL"
1260,"na","na"," R "
1260,"na","na","SQL"
1260,"na","na","JAVA"
1260,"na","na","TABLEAU"
1260,"na","na","EXCEL"
1264,"na","na","PYTHON"
1264,"na","na","SQL"
1265,"na","na","PYTHON"
1265,"na","na"," R "
1265,"na","na","AWS"
1268,"na","na","PYTHON"
1268,"na","na","JAVA"
1268,"na","na","SCALA"
1268,"na","na","EXCEL"
1268,"na","na","JS"
1270,"na","na","PYTHON"
1270,"na","na","TENSORFLOW"
1270,"na","na","SAAS"
1271,"na","na","PYTHON"
1271,"na","na","AWS"
1271,"na","na","EXCEL"
1272,"na","na","PYTHON"
1272,"na","na","SQL"
1272,"na","na","HADOOP"
1272,"na","na"," SAS "
1272,"na","na","EXCEL"
1274,"na","na","PYTHON"
1274,"na","na","SQL"
1274,"na","na","HADOOP"
1274,"na","na","SPARK"
1274,"na","na","JAVA"
1274,"na","na","SCALA"
1274,"na","na","MATLAB"
1274,"na","na","TENSORFLOW"
1274,"na","na","EXCEL"
1274,"na","na","NOSQL"
1274,"na","na","LINUX"
1274,"na","na","JS"
1275,"na","na","PYTHON"
1275,"na","na","SQL"
1275,"na","na","HADOOP"
1275,"na","na","SPARK"
1275,"na","na","HIVE"
1275,"na","na","AWS"
1275,"na","na","TENSORFLOW"
1276,"na","na"," R "
1276,"na","na","SQL"
1276,"na","na","TENSORFLOW"
1276,"na","na","EXCEL"
1276,"na","na","LINUX"
1278,"na","na","PYTHON"
1278,"na","na"," R "
1278,"na","na","SQL"
1278,"na","na","TABLEAU"
1278,"na","na","AWS"
1279,"na","na","PYTHON"
1279,"na","na"," R "
1279,"na","na","AWS"
1283,"na","na","PYTHON"
1283,"na","na","SQL"
1284,"na","na"," R "
1284,"na","na","SQL"
1284,"na","na","JAVA"
1284,"na","na","TABLEAU"
1284,"na","na","EXCEL"
1287,"na","na","PYTHON"
1287,"na","na","JAVA"
1287,"na","na","SCALA"
1287,"na","na","EXCEL"
1287,"na","na","JS"
1289,"na","na","PYTHON"
1289,"na","na","TENSORFLOW"
1289,"na","na","SAAS"
1290,"na","na","PYTHON"
1290,"na","na","AWS"
1290,"na","na","EXCEL"
1291,"na","na","PYTHON"
1291,"na","na","SQL"
1291,"na","na","HADOOP"
1291,"na","na"," SAS "
1291,"na","na","EXCEL"
1293,"na","na","PYTHON"
1293,"na","na","SQL"
1293,"na","na","HADOOP"
1293,"na","na","SPARK"
1293,"na","na","JAVA"
1293,"na","na","SCALA"
1293,"na","na","MATLAB"
1293,"na","na","TENSORFLOW"
1293,"na","na","EXCEL"
1293,"na","na","NOSQL"
1293,"na","na","LINUX"
1293,"na","na","JS"
1294,"na","na","PYTHON"
1294,"na","na","SQL"
1294,"na","na","HADOOP"
1294,"na","na","SPARK"
1294,"na","na","HIVE"
1294,"na","na","AWS"
1294,"na","na","TENSORFLOW"
1295,"na","na"," R "
1295,"na","na","SQL"
1295,"na","na","TENSORFLOW"
1295,"na","na","EXCEL"
1295,"na","na","LINUX"
1297,"na","na","PYTHON"
1297,"na","na"," R "
1297,"na","na","SQL"
1297,"na","na","TABLEAU"
1297,"na","na","AWS"
1298,"na","na","PYTHON"
1298,"na","na"," R "
1298,"na","na","AWS"
1300,"na","na"," R "
1300,"na","na","SQL"
1300,"na","na","JAVA"
1300,"na","na","TABLEAU"
1300,"na","na","EXCEL"
1303,"na","na","PYTHON"
1303,"na","na","JAVA"
1303,"na","na","SCALA"
1303,"na","na","EXCEL"
1303,"na","na","JS"
1305,"na","na","PYTHON"
1305,"na","na","TENSORFLOW"
1305,"na","na","SAAS"
1306,"na","na","PYTHON"
1306,"na","na","AWS"
1306,"na","na","EXCEL"
1308,"na","na","PYTHON"
1308,"na","na","SQL"
1308,"na","na","HADOOP"
1308,"na","na"," SAS "
1308,"na","na","EXCEL"
1309,"na","na","PYTHON"
1309,"na","na","SQL"
1309,"na","na","HADOOP"
1309,"na","na","SPARK"
1309,"na","na","JAVA"
1309,"na","na","SCALA"
1309,"na","na","MATLAB"
1309,"na","na","TENSORFLOW"
1309,"na","na","EXCEL"
1309,"na","na","NOSQL"
1309,"na","na","LINUX"
1309,"na","na","JS"
1310,"na","na","PYTHON"
1310,"na","na","SQL"
1310,"na","na","HADOOP"
1310,"na","na","SPARK"
1310,"na","na","HIVE"
1310,"na","na","AWS"
1310,"na","na","TENSORFLOW"
1311,"na","na"," R "
1311,"na","na","SQL"
1311,"na","na","TENSORFLOW"
1311,"na","na","EXCEL"
1311,"na","na","LINUX"
1313,"na","na","PYTHON"
1313,"na","na"," R "
1313,"na","na","SQL"
1313,"na","na","TABLEAU"
1313,"na","na","AWS"
1314,"na","na","PYTHON"
1314,"na","na"," R "
1314,"na","na","AWS"
1316,"na","na"," R "
1316,"na","na","SQL"
1316,"na","na","JAVA"
1316,"na","na","TABLEAU"
1316,"na","na","EXCEL"
1319,"na","na","PYTHON"
1319,"na","na","JAVA"
1319,"na","na","SCALA"
1319,"na","na","EXCEL"
1319,"na","na","JS"
1321,"na","na","PYTHON"
1321,"na","na","TENSORFLOW"
1321,"na","na","SAAS"
1322,"na","na","PYTHON"
1322,"na","na","AWS"
1322,"na","na","EXCEL"
1323,"na","na","PYTHON"
1323,"na","na","SQL"
1323,"na","na","HADOOP"
1323,"na","na"," SAS "
1323,"na","na","EXCEL"
1325,"na","na","PYTHON"
1325,"na","na","SQL"
1325,"na","na","HADOOP"
1325,"na","na","SPARK"
1325,"na","na","JAVA"
1325,"na","na","SCALA"
1325,"na","na","MATLAB"
1325,"na","na","TENSORFLOW"
1325,"na","na","EXCEL"
1325,"na","na","NOSQL"
1325,"na","na","LINUX"
1325,"na","na","JS"
1326,"na","na","PYTHON"
1326,"na","na","SQL"
1326,"na","na","HADOOP"
1326,"na","na","SPARK"
1326,"na","na","HIVE"
1326,"na","na","AWS"
1326,"na","na","TENSORFLOW"
1327,"na","na"," R "
1327,"na","na","SQL"
1327,"na","na","TENSORFLOW"
1327,"na","na","EXCEL"
1327,"na","na","LINUX"
1329,"na","na","PYTHON"
1329,"na","na"," R "
1329,"na","na","SQL"
1329,"na","na","TABLEAU"
1329,"na","na","AWS"
1331,"na","na"," R "
1331,"na","na","SQL"
1331,"na","na","TENSORFLOW"
1331,"na","na","EXCEL"
1331,"na","na","LINUX"
1333,"na","na","PYTHON"
1333,"na","na"," R "
1333,"na","na","AWS"
1336,"na","na","PYTHON"
1336,"na","na","JAVA"
1336,"na","na","SCALA"
1336,"na","na","EXCEL"
1336,"na","na","JS"
1338,"na","na","PYTHON"
1338,"na","na","TENSORFLOW"
1338,"na","na","SAAS"
1339,"na","na","PYTHON"
1339,"na","na","AWS"
1339,"na","na","EXCEL"
1340,"na","na","PYTHON"
1340,"na","na","SQL"
1340,"na","na","HADOOP"
1340,"na","na"," SAS "
1340,"na","na","EXCEL"
1342,"na","na","PYTHON"
1342,"na","na","SQL"
1342,"na","na","HADOOP"
1342,"na","na","SPARK"
1342,"na","na","JAVA"
1342,"na","na","SCALA"
1342,"na","na","MATLAB"
1342,"na","na","TENSORFLOW"
1342,"na","na","EXCEL"
1342,"na","na","NOSQL"
1342,"na","na","LINUX"
1342,"na","na","JS"
1343,"na","na","PYTHON"
1343,"na","na","SQL"
1343,"na","na","HADOOP"
1343,"na","na","SPARK"
1343,"na","na","HIVE"
1343,"na","na","AWS"
1343,"na","na","TENSORFLOW"
1344,"na","na"," R "
1344,"na","na","SQL"
1344,"na","na","JAVA"
1344,"na","na","TABLEAU"
1344,"na","na","EXCEL"
1345,"na","na","PYTHON"
1345,"na","na"," R "
1345,"na","na","SQL"
1345,"na","na","TABLEAU"
1345,"na","na","AWS"
1348,"na","na","PYTHON"
1348,"na","na","SQL"
1349,"na","na","PYTHON"
1349,"na","na"," R "
1349,"na","na","AWS"
1353,"na","na","PYTHON"
1353,"na","na","SQL"
1354,"na","na"," R "
1354,"na","na","SQL"
1354,"na","na","JAVA"
1354,"na","na","TABLEAU"
1354,"na","na","EXCEL"
1357,"na","na","PYTHON"
1357,"na","na","JAVA"
1357,"na","na","SCALA"
1357,"na","na","EXCEL"
1357,"na","na","JS"
1359,"na","na","PYTHON"
1359,"na","na","TENSORFLOW"
1359,"na","na","SAAS"
1360,"na","na","PYTHON"
1360,"na","na","AWS"
1360,"na","na","EXCEL"
1361,"na","na","PYTHON"
1361,"na","na","SQL"
1361,"na","na","HADOOP"
1361,"na","na"," SAS "
1361,"na","na","EXCEL"
1363,"na","na","PYTHON"
1363,"na","na","SQL"
1363,"na","na","HADOOP"
1363,"na","na","SPARK"
1363,"na","na","JAVA"
1363,"na","na","SCALA"
1363,"na","na","MATLAB"
1363,"na","na","TENSORFLOW"
1363,"na","na","EXCEL"
1363,"na","na","NOSQL"
1363,"na","na","LINUX"
1363,"na","na","JS"
1364,"na","na","PYTHON"
1364,"na","na","SQL"
1364,"na","na","HADOOP"
1364,"na","na","SPARK"
1364,"na","na","HIVE"
1364,"na","na","AWS"
1364,"na","na","TENSORFLOW"
1365,"na","na"," R "
1365,"na","na","SQL"
1365,"na","na","TENSORFLOW"
1365,"na","na","EXCEL"
1365,"na","na","LINUX"
1367,"na","na","PYTHON"
1367,"na","na"," R "
1367,"na","na","SQL"
1367,"na","na","TABLEAU"
1367,"na","na","AWS"
1369,"na","na"," R "
1369,"na","na","SQL"
1369,"na","na","TENSORFLOW"
1369,"na","na","EXCEL"
1369,"na","na","LINUX"
1371,"na","na","PYTHON"
1371,"na","na"," R "
1371,"na","na","AWS"
1372,"na","na","EXCEL"
1373,"na","na","PYTHON"
1373,"na","na"," R "
1373,"na","na","SQL"
1373,"na","na","MATLAB"
1374,"na","na","PYTHON"
1374,"na","na","SQL"
1374,"na","na","HADOOP"
1374,"na","na","JAVA"
1374,"na","na","SCALA"
1375,"na","na","PYTHON"
1377,"na","na","PYTHON"
1377,"na","na","SQL"
1377,"na","na","HADOOP"
1377,"na","na","JAVA"
1377,"na","na","HIVE"
1378,"na","na","PYTHON"
1378,"na","na","SQL"
1378,"na","na","TABLEAU"
